TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-01,2026-07-01,CM,NSE,STK,759130,INE08PH01015,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,220.5,228.42,219.3,220.35,221.0,221.08,,220.32,,,7848,1741630.75,656,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,27020,INE00YB01025,ABINFRA,EQ,,,,,A B INFRABUILD LIMITED,11.69,12.36,10.61,11.0,10.96,11.59,,11.0,,,8161431,94356867.75,7685,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,762528,INE850B01026,ABMKNO,EQ,,,,,A B M KNOWLEDGEWARE LTD.,200.0,213.0,199.99,202.72,203.0,205.0,,202.72,,,4314,873154.45,65,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,762533,INE366C01021,ACSTECH,EQ,,,,,A C S TECHNOLOGIES LTD.,44.14,45.77,43.02,44.05,44.0,43.71,,44.07,,,565995,25449660.33,1583,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,762538,INE701G01012,AKCAPIT,EQ,,,,,A K CAPITAL SERVICES LTD.,1800.1,1800.1,1745.6,1754.8,1747.0,1774.1,,1753.3,,,2636,4679739.7,312,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,20906,INE619I01012,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,13.83,13.88,13.3,13.37,13.33,13.43,,13.37,,,109409,1477886.1,1767,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,97.0,99.07,97.0,97.75,97.62,97.76,,97.75,,,19941,1954293.41,279,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,514.6,520.0,502.2,517.75,519.0,515.6,,517.75,,,646208,329014864.3,28470,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,235,INE087Z01024,AAKASH,EQ,,,,,AAKASH EXPLORATION SER L,8.8,9.98,8.69,9.11,9.14,8.61,,9.11,,,377759,3434087.69,732,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,758120,INE124401014,AARADHYA,SM,,,,,AARADHYA DISPOSAL INDUS L,78.0,78.0,78.0,78.0,78.0,78.0,,78.0,,,1200,93600.0,1,F1,1200,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,5248,INE198H01019,AAREYDRUGS,BE,,,,,AAREY DRUGS & PHARM LTD,88.37,88.37,88.36,88.36,88.36,90.16,,89.67,,,2918,257839.0,19,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,761821,INE750R01016,AARNAV,EQ,,,,,AARNAV FASHIONS LIMITED,25.18,25.19,24.54,24.89,24.61,25.18,,24.88,,,32203,805010.51,454,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,1030,INE721Z01010,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,115.8,118.99,115.8,117.66,117.0,117.32,,117.66,,,4619,541290.77,153,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,17145,INE01C001026,AARTECH,EQ,,,,,AARTECH SOLONICS LIMITED,47.6,48.69,47.6,48.09,48.2,47.66,,48.04,,,30521,1468000.06,727,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,377.5,385.0,374.8,375.55,377.0,377.9,,375.55,,,122241,46283540.5,4035,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,7,INE769A01020,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,461.0,473.65,458.3,467.6,466.0,458.3,,467.55,,,577582,269363111.5,17117,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,13868,INE0LRU01027,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,684.95,703.9,683.85,701.7,700.0,680.05,,701.7,,,248573,172867726.55,15650,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,19233,INE09EO01013,AARTISURF,EQ,,,,,AARTI SURFACTANTS LIMITED,378.0,382.0,372.05,379.85,380.0,379.05,,379.85,,,4776,1803751.05,343,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,19073,INE754X01016,AARVI,EQ,,,,,AARVI ENCON LIMITED,142.51,147.0,142.51,144.69,145.0,145.43,,144.69,,,9027,1310379.3,265,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,16961,INE0OB201016,AATMAJ,SM,,,,,AATMAJ HEALTHCARE LIMITED,18.75,18.75,18.75,18.75,18.75,18.75,,18.75,,,4000,75000.0,2,F1,2000,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1520.0,1540.8,1492.6,1518.3,1520.0,1520.8,,1517.9,,,103288,156438158.0,18367,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,7759,INE421A01028,ABAN,BE,,,,,ABAN OFFSHORE LTD.,13.83,13.83,13.83,13.83,13.83,13.18,,13.83,,,135172,1869428.76,159,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,762526,INE365O01028,ABANSENT,BE,,,,,ABANS ENTERPRISES LTD.,29.88,29.98,27.66,28.85,28.85,28.72,,28.85,,,10647,309539.1,62,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,13288,INE00ZE01026,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,201.0,201.8,201.0,201.29,201.0,201.0,,201.29,,,10247,2061284.82,59,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,7046.0,7073.5,6915.0,6937.0,6932.0,7031.0,,6937.0,,,146578,1023313653.0,21165,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,25585.0,25655.0,25370.0,25550.0,25580.0,25440.0,,25550.0,,,18752,478843760.0,4582,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,27284,INE0UYG01015,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,27.7,28.0,27.7,27.7,27.7,27.0,,27.7,,,9600,266800.0,6,F1,1600,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,4654,INE0CAJ01017,AILIMITED,ST,,,,,ABHISHEK INTEGRATIONS LTD,34.3,34.3,34.3,34.3,34.3,34.3,,34.3,,,3000,102900.0,1,F1,1500,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,5549,INE251C01025,ABMINTLLTD,EQ,,,,,ABM INTERNATIONAL LTD,41.21,41.9,41.21,41.55,41.22,41.0,,41.55,,,317,13166.13,10,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,23786,INE0QRV01016,ABSMARINE,ST,,,,,ABS MARINE SERVICES LTD,234.9,236.0,230.15,233.6,234.0,231.95,,233.6,,,41500,9698900.0,50,F1,500,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,22,INE012A01025,ACC,EQ,,,,,ACC LIMITED,1329.0,1336.6,1323.0,1332.2,1333.0,1327.2,,1332.2,,,71324,94910281.8,8060,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1103.9,1125.0,1098.0,1101.0,1098.0,1098.1,,1101.2,,,4479,4938025.8,673,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,20488,INE0Q5D01013,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,487.65,499.1,481.0,496.3,495.2,485.25,,496.3,,,45000,22235750.0,87,F1,500,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,21218,INE113X01015,ACCORD,ST,,,,,ACCORD SYNERGY LIMITED,154.15,154.15,154.15,154.15,154.15,146.85,,154.15,,,8000,1233200.0,4,F1,2000,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,757024,INE0T8T01010,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,171.15,171.15,164.2,169.0,169.0,163.05,,169.0,,,10800,1819980.0,9,F1,1200,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,1465,INE648Z01023,ACCURACY,EQ,,,,,ACCURACY SHIPPING LIMITED,5.26,5.8,5.07,5.47,5.52,5.31,,5.47,,,110918,613038.72,409,F1,1,,,,,
2026-07-01,2026-07-01,CM,NSE,STK,11779,INE543V01017,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,23.49,23.49,22.02,22.47,22.9,22.78,,22.47,,,20008,461300.15,153,F1,1,,,,,
